refund_id,payment_id,order_id,amount,reason,refunded_at,status
1947,38868,40934,82913.29,Size issue,2024-04-19 00:00:00,Completed
1948,38889,40957,22722.09,Defective,2025-11-11 00:00:00,Completed
1949,38898,40968,13057.47,Size issue,2025-08-02 00:00:00,Completed
1950,38904,40974,63127.28,Wrong Item,2025-01-13 00:00:00,Completed
1951,38910,40981,299895.36,Defective,2025-02-15 00:00:00,Completed
1952,38921,40993,97633.56,Changed mind,2025-06-03 00:00:00,Completed
1953,38935,41009,21984.05,Wrong Item,2024-09-19 00:00:00,Completed
1954,38954,41029,3939.1,Size issue,2026-02-07 00:00:00,Completed
1955,38983,41060,38815.38,Size issue,2024-11-23 00:00:00,Completed
1956,38992,41070,72258.97,Changed mind,2025-08-18 00:00:00,Completed
1957,39006,41086,113896.95,Wrong Item,2025-09-14 00:00:00,Completed
1958,39052,41135,142793.92,Wrong Item,2025-08-18 00:00:00,Completed
1959,39062,41146,143633.18,Size issue,2024-08-28 00:00:00,Completed
1960,39064,41148,20149.45,Not liked,2024-04-11 00:00:00,Completed
1961,39083,41169,38939.81,Size issue,2025-01-05 00:00:00,Completed
1962,39112,41200,64398.88,Changed mind,2024-07-04 00:00:00,Completed
1963,39118,41206,68993.01,Changed mind,2025-01-29 00:00:00,Completed
1964,39123,41212,236353.32,Not liked,2025-04-24 00:00:00,Completed
1965,39137,41227,168400.33,Size issue,2024-03-11 00:00:00,Completed
1966,39158,41248,309508.26,Wrong Item,2024-04-16 00:00:00,Completed
1967,39177,41267,39057.98,Not liked,2024-01-24 00:00:00,Completed
1968,39180,41270,279909.7,Changed mind,2025-10-23 00:00:00,Completed
1969,39249,41344,157555.3,Changed mind,2025-09-30 00:00:00,Completed
1970,39267,41362,333538.17,Not liked,2025-03-30 00:00:00,Completed
1971,39281,41376,65989.21,Changed mind,2024-03-09 00:00:00,Completed
1972,39284,41379,7617.78,Changed mind,2024-05-01 00:00:00,Completed
1973,39361,41460,3661.55,Not liked,2025-07-28 00:00:00,Completed
1974,39364,41463,24147.58,Size issue,2024-11-02 00:00:00,Completed
1975,39366,41465,21317.37,Size issue,2024-05-04 00:00:00,Completed
1976,39382,41481,107.12,Wrong Item,2024-02-23 00:00:00,Completed
1977,39438,41538,128795.6,Wrong Item,2026-02-12 00:00:00,Completed
1978,39618,41724,14404.44,Not liked,2025-10-24 00:00:00,Completed
1979,39638,41746,605.7,Defective,2025-04-17 00:00:00,Completed
1980,39679,41789,14085.36,Changed mind,2024-06-23 00:00:00,Completed
1981,39698,41808,120781.42,Wrong Item,2024-10-09 00:00:00,Completed
1982,39714,41825,1579.47,Wrong Item,2024-10-24 00:00:00,Completed
1983,39715,41826,823.21,Not liked,2025-04-30 00:00:00,Completed
1984,39728,41840,36426.59,Wrong Item,2024-05-03 00:00:00,Completed
1985,39731,41843,4293.57,Changed mind,2025-10-03 00:00:00,Completed
1986,39732,41844,28183.78,Defective,2026-02-22 00:00:00,Completed
1987,39758,41873,35194.14,Wrong Item,2025-10-06 00:00:00,Completed
1988,39778,41896,190754.32,Defective,2026-02-01 00:00:00,Completed
1989,39790,41909,41850.01,Not liked,2025-01-04 00:00:00,Completed
1990,39801,41920,214545.3,Size issue,2024-07-30 00:00:00,Completed
1991,39806,41925,774.17,Wrong Item,2024-07-05 00:00:00,Completed
1992,39810,41929,179883.96,Changed mind,2025-04-27 00:00:00,Completed
1993,39825,41944,238738.2,Changed mind,2024-09-11 00:00:00,Completed
1994,39828,41948,5263.33,Defective,2024-09-07 00:00:00,Completed
1995,39871,41993,32530.06,Changed mind,2024-07-08 00:00:00,Completed
1996,39885,42007,52.74,Defective,2025-10-16 00:00:00,Completed
1997,39895,42017,20062.06,Changed mind,2024-05-15 00:00:00,Completed
1998,40006,42131,97180.38,Wrong Item,2025-07-26 00:00:00,Completed
1999,40034,42162,102670.61,Changed mind,2026-02-26 00:00:00,Completed
2000,40090,42220,85514.34,Size issue,2025-05-14 00:00:00,Completed
